CustomerID,Age,AnnualIncome,Channel,ProductType,ABTestGroup,PropensityScore,AnnualPremium,Converted,CampaignDate
CUST-02957,45,50829,Paid Social,Whole Life,Variant A,92,0.0,0,2026-02-17
CUST-02958,26,116814,Email,Accidental Death,Control,43,0.0,0,2026-01-22
CUST-02959,53,112616,Paid Search,Term Life,Control,66,0.0,0,2026-01-06
CUST-02960,35,64838,Email,Term Life,Control,52,15.0,1,2026-04-30
CUST-02961,40,113883,Paid Search,Accidental Death,Control,10,0.0,0,2026-02-02
CUST-02962,25,102203,Paid Search,Term Life,Variant A,78,15.0,1,2026-02-08
CUST-02963,41,53732,Paid Search,Term Life,Variant A,46,0.0,0,2026-02-12
CUST-02964,38,25000,Email,Term Life,Control,62,0.0,0,2026-01-25
CUST-02965,41,59550,Email,Whole Life,Control,47,0.0,0,2026-01-18
CUST-02966,59,48884,Paid Social,Term Life,Control,14,0.0,0,2026-02-10
CUST-02967,44,70162,Paid Social,Term Life,Control,93,15.0,1,2026-04-28
CUST-02968,32,67230,Paid Social,Term Life,Control,82,0.0,0,2026-02-04
CUST-02969,33,66575,Email,Term Life,Control,43,0.0,0,2026-01-24
CUST-02970,49,78092,Paid Social,Accidental Death,Control,17,0.0,0,2026-02-24
CUST-02971,57,34686,Paid Search,Accidental Death,Control,79,0.0,0,2026-04-14
CUST-02972,45,75284,Paid Search,Whole Life,Variant A,43,15.0,1,2026-02-09
CUST-02973,50,54009,Paid Social,Term Life,Control,15,0.0,0,2026-03-28
CUST-02974,49,69999,Paid Social,Accidental Death,Control,20,0.0,0,2026-04-07
CUST-02975,59,88935,Paid Search,Whole Life,Control,37,0.0,0,2026-01-29
CUST-02976,18,34390,Paid Search,Term Life,Control,64,0.0,0,2026-01-10
CUST-02977,50,57967,Email,Accidental Death,Variant A,63,0.0,0,2026-03-20
CUST-02978,53,62036,Paid Search,Whole Life,Variant A,78,15.0,1,2026-01-10
CUST-02979,25,52143,Paid Social,Whole Life,Variant A,55,0.0,0,2026-03-31
CUST-02980,31,87495,Email,Whole Life,Variant A,19,0.0,0,2026-04-14
CUST-02981,31,46990,Paid Social,Term Life,Control,84,15.0,1,2026-03-05
CUST-02982,33,51114,Paid Search,Term Life,Control,47,0.0,0,2026-04-27
CUST-02983,36,47252,Paid Social,Whole Life,Variant A,31,0.0,0,2026-01-29
CUST-02984,44,92301,Email,Term Life,Variant A,60,0.0,0,2026-04-08
CUST-02985,52,52688,Paid Social,Term Life,Variant A,64,0.0,0,2026-01-18
CUST-02986,54,76501,Email,Whole Life,Control,74,16.43,1,2026-01-02
CUST-02987,31,114392,Paid Search,Whole Life,Control,51,17.36,1,2026-01-25
CUST-02988,31,63129,Paid Social,Term Life,Control,12,15.0,1,2026-03-26
CUST-02989,57,92801,Paid Social,Whole Life,Control,67,0.0,0,2026-02-20
CUST-02990,49,106783,Email,Accidental Death,Variant A,93,15.0,1,2026-04-05
CUST-02991,42,90679,Paid Search,Whole Life,Control,11,0.0,0,2026-01-22
CUST-02992,47,64579,Email,Term Life,Control,85,15.0,1,2026-01-09
CUST-02993,41,81052,Paid Social,Term Life,Variant A,98,0.0,0,2026-04-01
CUST-02994,48,32815,Paid Search,Term Life,Control,6,0.0,0,2026-03-30
CUST-02995,37,45498,Paid Search,Term Life,Control,21,0.0,0,2026-03-30
CUST-02996,45,49883,Email,Term Life,Control,8,0.0,0,2026-04-01
CUST-02997,23,121015,Paid Search,Term Life,Control,30,0.0,0,2026-03-15
CUST-02998,33,44685,Paid Search,Term Life,Control,82,15.0,1,2026-04-04
CUST-02999,33,44313,Paid Search,Accidental Death,Variant A,76,0.0,0,2026-01-04
CUST-03000,37,38901,Email,Term Life,Variant A,73,0.0,0,2026-01-21
CUST-03001,30,78995,Paid Social,Whole Life,Variant A,9,17.0,1,2026-01-30
CUST-03002,35,68565,Paid Social,Whole Life,Variant A,9,0.0,0,2026-02-02
CUST-03003,23,92168,Paid Search,Term Life,Variant A,95,15.0,1,2026-02-12
CUST-03004,48,81781,Paid Social,Accidental Death,Control,73,15.0,1,2026-03-31
CUST-03005,41,30490,Paid Social,Whole Life,Variant A,7,0.0,0,2026-04-28
CUST-03006,21,44818,Email,Term Life,Control,42,0.0,0,2026-01-02
CUST-03007,31,99133,Email,Whole Life,Control,98,16.53,1,2026-03-28
CUST-03008,46,59917,Paid Search,Term Life,Control,5,0.0,0,2026-01-31
CUST-03009,35,94689,Paid Social,Whole Life,Control,12,0.0,0,2026-01-04
CUST-03010,33,61257,Paid Search,Term Life,Variant A,17,0.0,0,2026-02-16
CUST-03011,41,40808,Paid Social,Accidental Death,Control,88,15.0,1,2026-03-25
CUST-03012,46,57418,Paid Search,Term Life,Control,74,0.0,0,2026-03-30
CUST-03013,24,40798,Paid Search,Whole Life,Variant A,54,15.0,1,2026-02-14
CUST-03014,48,50861,Paid Search,Term Life,Control,12,0.0,0,2026-03-06
CUST-03015,32,70023,Paid Social,Whole Life,Variant A,34,15.0,1,2026-04-28
CUST-03016,41,77790,Paid Search,Whole Life,Variant A,44,15.0,1,2026-03-07
CUST-03017,41,25245,Paid Social,Term Life,Control,83,15.0,1,2026-01-06
CUST-03018,35,64565,Paid Social,Whole Life,Control,78,0.0,0,2026-01-07
CUST-03019,29,50334,Paid Search,Term Life,Control,37,0.0,0,2026-02-20
CUST-03020,38,48789,Paid Social,Accidental Death,Control,77,0.0,0,2026-03-09
CUST-03021,61,68317,Paid Search,Term Life,Control,56,0.0,0,2026-01-18
CUST-03022,25,51238,Paid Social,Accidental Death,Control,37,0.0,0,2026-04-29
CUST-03023,62,99553,Paid Social,Accidental Death,Variant A,77,15.0,1,2026-02-10
CUST-03024,38,94701,Paid Search,Term Life,Control,82,0.0,0,2026-04-27
CUST-03025,42,94545,Paid Search,Term Life,Control,41,15.0,1,2026-04-17
CUST-03026,28,52627,Paid Search,Term Life,Control,74,0.0,0,2026-03-10
CUST-03027,32,40937,Email,Accidental Death,Variant A,73,15.0,1,2026-01-25
CUST-03028,35,67050,Paid Social,Term Life,Control,8,0.0,0,2026-02-25
CUST-03029,29,61241,Paid Social,Whole Life,Control,64,0.0,0,2026-01-01
CUST-03030,39,49779,Paid Social,Accidental Death,Control,84,0.0,0,2026-04-08
CUST-03031,37,35606,Paid Search,Term Life,Control,78,0.0,0,2026-02-24
CUST-03032,64,63962,Paid Social,Whole Life,Control,35,0.0,0,2026-01-03
CUST-03033,28,54898,Paid Social,Term Life,Variant A,99,15.0,1,2026-02-23
CUST-03034,43,82208,Paid Search,Term Life,Variant A,18,0.0,0,2026-03-22
CUST-03035,44,81627,Paid Search,Whole Life,Variant A,81,15.0,1,2026-02-01
CUST-03036,29,92519,Paid Search,Term Life,Variant A,64,0.0,0,2026-03-29
CUST-03037,50,33517,Paid Social,Term Life,Variant A,72,0.0,0,2026-01-02
CUST-03038,37,75026,Email,Accidental Death,Variant A,30,0.0,0,2026-03-06
CUST-03039,18,46813,Paid Search,Term Life,Control,28,0.0,0,2026-04-08
CUST-03040,49,34489,Paid Social,Accidental Death,Variant A,60,15.0,1,2026-01-08
CUST-03041,28,54284,Paid Search,Accidental Death,Control,13,0.0,0,2026-04-19
CUST-03042,29,91717,Email,Term Life,Control,39,0.0,0,2026-02-27
CUST-03043,50,55692,Paid Search,Term Life,Control,83,0.0,0,2026-04-20
CUST-03044,37,104136,Paid Social,Whole Life,Variant A,28,0.0,0,2026-02-22
CUST-03045,53,78721,Paid Social,Term Life,Control,35,15.0,1,2026-02-13
CUST-03046,56,55147,Paid Social,Term Life,Variant A,87,15.0,1,2026-03-14
CUST-03047,34,94001,Paid Social,Whole Life,Variant A,70,19.27,1,2026-01-28
CUST-03048,51,76134,Paid Search,Term Life,Control,70,15.0,1,2026-01-19
CUST-03049,32,41686,Paid Search,Accidental Death,Control,45,15.0,1,2026-02-25
CUST-03050,68,111470,Paid Search,Term Life,Control,40,0.0,0,2026-01-20
CUST-03051,33,71486,Paid Search,Term Life,Control,38,0.0,0,2026-03-12
CUST-03052,54,65469,Paid Social,Term Life,Variant A,43,15.0,1,2026-04-16
CUST-03053,52,43611,Paid Search,Accidental Death,Variant A,87,0.0,0,2026-02-25
CUST-03054,45,94488,Paid Search,Whole Life,Control,27,0.0,0,2026-02-04
CUST-03055,33,77931,Paid Social,Accidental Death,Variant A,84,15.0,1,2026-01-19
CUST-03056,40,80730,Email,Term Life,Variant A,48,15.0,1,2026-03-22
CUST-03057,18,52311,Paid Social,Term Life,Control,74,15.0,1,2026-04-14
CUST-03058,44,85852,Paid Search,Term Life,Variant A,62,15.0,1,2026-03-04
CUST-03059,46,87795,Paid Search,Term Life,Control,63,0.0,0,2026-03-23
CUST-03060,43,48280,Email,Whole Life,Variant A,30,0.0,0,2026-01-07
CUST-03061,18,29575,Paid Search,Whole Life,Control,26,0.0,0,2026-01-27
CUST-03062,26,79534,Paid Search,Term Life,Variant A,92,15.0,1,2026-02-08
CUST-03063,33,25666,Paid Social,Accidental Death,Control,44,15.0,1,2026-01-30
CUST-03064,45,68800,Paid Social,Term Life,Variant A,89,15.0,1,2026-01-23
CUST-03065,45,53818,Paid Social,Accidental Death,Control,98,0.0,0,2026-03-25
CUST-03066,39,95466,Paid Search,Term Life,Control,15,0.0,0,2026-01-23
CUST-03067,49,55178,Paid Search,Term Life,Control,13,0.0,0,2026-03-31
CUST-03068,29,92681,Email,Term Life,Variant A,16,0.0,0,2026-04-22
CUST-03069,49,52144,Paid Search,Term Life,Variant A,30,0.0,0,2026-02-16
CUST-03070,47,89999,Paid Social,Whole Life,Variant A,42,0.0,0,2026-03-19
CUST-03071,46,116508,Paid Social,Term Life,Variant A,7,0.0,0,2026-02-17
CUST-03072,39,38298,Paid Social,Term Life,Variant A,19,0.0,0,2026-04-05
CUST-03073,63,72300,Paid Search,Whole Life,Control,51,0.0,0,2026-04-01
CUST-03074,47,133719,Paid Search,Whole Life,Control,9,0.0,0,2026-03-04
CUST-03075,30,66664,Paid Social,Accidental Death,Variant A,58,15.0,1,2026-04-30
CUST-03076,44,66544,Email,Term Life,Variant A,28,0.0,0,2026-01-09
CUST-03077,51,84712,Email,Whole Life,Control,15,0.0,0,2026-01-23
CUST-03078,34,66027,Paid Search,Whole Life,Variant A,37,15.0,1,2026-04-28
CUST-03079,55,25000,Paid Search,Term Life,Variant A,91,0.0,0,2026-04-27
CUST-03080,46,93307,Email,Term Life,Variant A,78,15.0,1,2026-03-04
CUST-03081,18,25000,Paid Social,Term Life,Variant A,61,0.0,0,2026-03-15
CUST-03082,45,54580,Email,Term Life,Control,56,15.0,1,2026-02-16
CUST-03083,37,95185,Paid Search,Term Life,Variant A,68,0.0,0,2026-03-28
CUST-03084,48,56086,Paid Social,Term Life,Control,47,15.0,1,2026-03-15
CUST-03085,53,47657,Paid Social,Whole Life,Control,96,15.0,1,2026-03-07
CUST-03086,44,86981,Paid Social,Whole Life,Control,85,0.0,0,2026-02-06
CUST-03087,61,43722,Paid Social,Accidental Death,Variant A,48,15.0,1,2026-04-14
CUST-03088,39,34444,Paid Search,Whole Life,Variant A,94,15.0,1,2026-04-12
CUST-03089,49,71862,Paid Social,Term Life,Variant A,93,15.0,1,2026-02-07
CUST-03090,51,60426,Paid Search,Accidental Death,Variant A,40,0.0,0,2026-01-01
CUST-03091,40,33908,Paid Social,Accidental Death,Variant A,16,0.0,0,2026-02-17
CUST-03092,51,80923,Email,Term Life,Control,60,15.0,1,2026-03-23
CUST-03093,34,76612,Paid Search,Whole Life,Variant A,7,0.0,0,2026-02-04
CUST-03094,36,56006,Email,Accidental Death,Control,54,0.0,0,2026-03-12
CUST-03095,26,57716,Paid Search,Whole Life,Variant A,33,0.0,0,2026-04-18
CUST-03096,44,76759,Paid Social,Accidental Death,Control,92,0.0,0,2026-04-16
CUST-03097,45,94759,Email,Term Life,Control,87,15.0,1,2026-03-27
CUST-03098,56,57930,Paid Search,Term Life,Control,81,15.0,1,2026-02-22
CUST-03099,51,81367,Paid Search,Term Life,Variant A,20,0.0,0,2026-01-25
CUST-03100,38,79130,Paid Social,Whole Life,Control,44,15.0,1,2026-02-11
CUST-03101,27,86982,Paid Search,Accidental Death,Control,31,0.0,0,2026-01-23
CUST-03102,47,65982,Paid Social,Accidental Death,Variant A,74,15.0,1,2026-01-09
CUST-03103,55,42191,Email,Term Life,Control,46,15.0,1,2026-01-27
CUST-03104,51,53437,Paid Social,Term Life,Variant A,61,0.0,0,2026-03-16
CUST-03105,55,73571,Paid Search,Accidental Death,Variant A,14,0.0,0,2026-02-20
CUST-03106,39,110461,Paid Social,Whole Life,Variant A,42,18.36,1,2026-04-01
CUST-03107,36,52899,Paid Social,Term Life,Control,12,0.0,0,2026-04-14
CUST-03108,33,85119,Paid Search,Term Life,Control,22,0.0,0,2026-04-02
CUST-03109,41,56798,Paid Social,Whole Life,Control,21,0.0,0,2026-02-26
CUST-03110,41,67761,Paid Social,Whole Life,Control,62,0.0,0,2026-03-23
CUST-03111,44,102884,Paid Social,Term Life,Control,70,15.0,1,2026-02-05
CUST-03112,40,84107,Paid Search,Term Life,Variant A,48,0.0,0,2026-02-03
CUST-03113,40,33967,Paid Social,Accidental Death,Variant A,88,15.0,1,2026-01-13
CUST-03114,32,50688,Paid Search,Whole Life,Control,78,0.0,0,2026-02-24
CUST-03115,53,96405,Paid Search,Term Life,Control,13,15.0,1,2026-02-15
CUST-03116,42,68546,Email,Term Life,Variant A,52,15.0,1,2026-02-21
CUST-03117,39,36278,Paid Social,Whole Life,Control,43,15.0,1,2026-04-04
CUST-03118,33,44526,Paid Search,Term Life,Variant A,93,15.0,1,2026-01-28
CUST-03119,26,82587,Paid Search,Term Life,Control,93,15.0,1,2026-03-27
CUST-03120,57,89860,Paid Search,Whole Life,Variant A,92,0.0,0,2026-03-29
CUST-03121,48,65446,Paid Search,Term Life,Variant A,10,0.0,0,2026-04-21
CUST-03122,22,126882,Paid Search,Whole Life,Variant A,34,22.74,1,2026-01-30
CUST-03123,51,85603,Paid Search,Term Life,Control,78,15.0,1,2026-02-14
CUST-03124,53,58912,Paid Social,Whole Life,Control,99,15.0,1,2026-02-07
CUST-03125,43,44607,Paid Social,Term Life,Variant A,22,0.0,0,2026-01-20
CUST-03126,61,40627,Paid Social,Term Life,Variant A,47,0.0,0,2026-03-11
CUST-03127,44,73385,Paid Social,Term Life,Variant A,37,0.0,0,2026-04-07
CUST-03128,24,52780,Paid Search,Accidental Death,Variant A,57,15.0,1,2026-02-16
CUST-03129,46,106843,Email,Accidental Death,Control,60,0.0,0,2026-04-12
CUST-03130,44,101657,Email,Term Life,Control,23,15.0,1,2026-02-28
CUST-03131,34,80826,Email,Whole Life,Control,91,15.0,1,2026-03-20
CUST-03132,48,35525,Email,Whole Life,Variant A,73,0.0,0,2026-03-20
CUST-03133,21,48194,Email,Accidental Death,Control,30,0.0,0,2026-04-06
CUST-03134,53,96391,Paid Social,Term Life,Control,33,0.0,0,2026-01-14
CUST-03135,31,50923,Paid Search,Whole Life,Variant A,28,15.0,1,2026-02-11
CUST-03136,30,93053,Paid Social,Term Life,Variant A,10,0.0,0,2026-03-02
CUST-03137,40,76865,Paid Social,Term Life,Variant A,58,0.0,0,2026-02-28
CUST-03138,47,66292,Paid Social,Accidental Death,Variant A,43,0.0,0,2026-01-08
CUST-03139,43,47429,Paid Social,Whole Life,Variant A,8,0.0,0,2026-04-10
CUST-03140,33,62643,Paid Search,Term Life,Control,62,0.0,0,2026-02-26
CUST-03141,35,69741,Paid Search,Term Life,Control,52,15.0,1,2026-01-22
CUST-03142,28,90813,Email,Whole Life,Variant A,64,17.41,1,2026-04-12
CUST-03143,39,42856,Paid Social,Whole Life,Control,30,0.0,0,2026-03-25
CUST-03144,54,58429,Paid Social,Term Life,Control,83,15.0,1,2026-03-29
CUST-03145,41,66120,Paid Search,Accidental Death,Control,81,0.0,0,2026-01-21
CUST-03146,52,81566,Paid Search,Term Life,Variant A,44,0.0,0,2026-01-28
CUST-03147,59,42288,Email,Term Life,Control,90,0.0,0,2026-02-18
CUST-03148,34,32085,Paid Social,Accidental Death,Control,81,15.0,1,2026-01-23
CUST-03149,39,81849,Paid Social,Term Life,Control,60,0.0,0,2026-03-29
CUST-03150,68,27051,Paid Social,Term Life,Control,43,15.0,1,2026-02-23
CUST-03151,59,97124,Paid Social,Whole Life,Variant A,85,21.04,1,2026-04-13
CUST-03152,21,61101,Paid Search,Accidental Death,Variant A,43,15.0,1,2026-04-18
CUST-03153,46,26311,Paid Social,Term Life,Variant A,52,0.0,0,2026-01-23
CUST-03154,42,52989,Paid Social,Accidental Death,Variant A,29,0.0,0,2026-03-09
CUST-03155,51,74478,Paid Social,Whole Life,Control,38,15.0,1,2026-02-15
CUST-03156,33,51682,Paid Social,Term Life,Variant A,25,0.0,0,2026-03-09
CUST-03157,31,65500,Email,Whole Life,Control,29,15.0,1,2026-04-04
CUST-03158,33,83501,Paid Search,Term Life,Variant A,93,0.0,0,2026-04-22
CUST-03159,35,59945,Email,Term Life,Control,26,0.0,0,2026-01-28
CUST-03160,51,41573,Paid Search,Whole Life,Variant A,27,15.0,1,2026-04-05
CUST-03161,27,57525,Paid Social,Accidental Death,Control,29,0.0,0,2026-04-07
CUST-03162,34,100371,Paid Search,Term Life,Control,82,15.0,1,2026-02-19
CUST-03163,20,107126,Paid Search,Term Life,Variant A,82,0.0,0,2026-03-24
CUST-03164,54,25000,Paid Social,Term Life,Variant A,30,0.0,0,2026-04-27
CUST-03165,57,92275,Paid Search,Term Life,Variant A,34,15.0,1,2026-03-04
CUST-03166,38,71253,Paid Social,Term Life,Variant A,94,15.0,1,2026-01-10
CUST-03167,38,88099,Email,Term Life,Control,42,0.0,0,2026-03-30
CUST-03168,47,51237,Paid Search,Whole Life,Variant A,90,15.0,1,2026-02-06
CUST-03169,59,25000,Paid Social,Term Life,Control,38,0.0,0,2026-01-13
CUST-03170,46,79612,Paid Social,Term Life,Variant A,93,15.0,1,2026-03-11
CUST-03171,33,41475,Paid Social,Accidental Death,Variant A,81,15.0,1,2026-01-30
CUST-03172,22,30292,Paid Search,Accidental Death,Variant A,97,15.0,1,2026-03-28
CUST-03173,28,32039,Paid Search,Term Life,Control,77,0.0,0,2026-04-10
CUST-03174,42,80022,Paid Search,Term Life,Control,19,0.0,0,2026-03-21
CUST-03175,34,68486,Paid Search,Whole Life,Control,99,15.0,1,2026-03-13
CUST-03176,44,84561,Paid Search,Term Life,Control,48,0.0,0,2026-03-21
CUST-03177,35,81726,Paid Social,Term Life,Control,95,15.0,1,2026-01-11
CUST-03178,29,54476,Email,Whole Life,Variant A,99,15.0,1,2026-04-28
CUST-03179,27,63238,Email,Term Life,Control,14,0.0,0,2026-01-01
CUST-03180,60,52214,Paid Social,Term Life,Variant A,41,0.0,0,2026-03-27
CUST-03181,52,59741,Paid Search,Term Life,Control,11,0.0,0,2026-01-18
CUST-03182,62,40818,Paid Search,Term Life,Control,36,0.0,0,2026-04-10
CUST-03183,48,74762,Paid Search,Term Life,Variant A,15,15.0,1,2026-01-11
CUST-03184,36,91878,Paid Search,Accidental Death,Variant A,52,15.0,1,2026-03-25
CUST-03185,57,44584,Paid Social,Term Life,Control,96,15.0,1,2026-01-10
CUST-03186,41,97031,Paid Social,Term Life,Control,72,0.0,0,2026-02-17
CUST-03187,44,67838,Paid Search,Term Life,Control,52,0.0,0,2026-03-02
CUST-03188,41,71026,Paid Search,Accidental Death,Variant A,49,15.0,1,2026-01-10
CUST-03189,18,25000,Email,Whole Life,Variant A,99,0.0,0,2026-04-11
CUST-03190,61,25000,Paid Social,Term Life,Variant A,97,15.0,1,2026-03-01
CUST-03191,47,68602,Paid Search,Accidental Death,Control,37,0.0,0,2026-04-24
CUST-03192,45,84743,Email,Term Life,Variant A,8,0.0,0,2026-01-22
CUST-03193,41,48215,Email,Term Life,Variant A,51,15.0,1,2026-03-16
CUST-03194,43,106752,Paid Search,Term Life,Variant A,94,0.0,0,2026-04-09
CUST-03195,34,83373,Paid Search,Term Life,Control,57,0.0,0,2026-01-09
CUST-03196,49,42291,Paid Social,Term Life,Variant A,35,15.0,1,2026-01-15
CUST-03197,26,65771,Email,Whole Life,Variant A,35,15.0,1,2026-04-28
CUST-03198,44,126923,Email,Term Life,Variant A,31,0.0,0,2026-04-25
CUST-03199,48,33935,Paid Search,Whole Life,Control,93,15.0,1,2026-03-24
CUST-03200,39,78206,Paid Search,Term Life,Variant A,52,15.0,1,2026-02-06
CUST-03201,46,56931,Paid Social,Term Life,Variant A,40,15.0,1,2026-03-11
CUST-03202,30,82672,Paid Social,Term Life,Variant A,53,0.0,0,2026-04-10
CUST-03203,30,96681,Paid Search,Accidental Death,Variant A,35,0.0,0,2026-02-13
CUST-03204,44,55344,Email,Term Life,Variant A,48,15.0,1,2026-03-10
CUST-03205,50,92972,Paid Social,Whole Life,Variant A,63,0.0,0,2026-01-03
CUST-03206,19,120530,Email,Term Life,Control,27,0.0,0,2026-01-10
CUST-03207,48,66656,Email,Term Life,Control,72,0.0,0,2026-03-18
CUST-03208,35,84622,Paid Social,Term Life,Variant A,96,15.0,1,2026-01-04
CUST-03209,39,50238,Paid Social,Term Life,Control,46,15.0,1,2026-02-25
CUST-03210,25,65481,Paid Social,Term Life,Variant A,46,15.0,1,2026-02-09
CUST-03211,31,60583,Paid Search,Term Life,Variant A,17,15.0,1,2026-02-02
CUST-03212,53,84923,Paid Social,Whole Life,Variant A,5,0.0,0,2026-04-26
CUST-03213,42,95116,Paid Search,Term Life,Variant A,80,0.0,0,2026-04-08
CUST-03214,37,62258,Paid Social,Whole Life,Control,57,0.0,0,2026-04-10
CUST-03215,40,103340,Paid Search,Term Life,Control,44,0.0,0,2026-04-27
CUST-03216,47,103251,Paid Search,Whole Life,Control,94,19.15,1,2026-02-02
CUST-03217,47,86171,Paid Search,Whole Life,Variant A,50,0.0,0,2026-03-01
CUST-03218,41,52099,Paid Search,Term Life,Variant A,91,15.0,1,2026-01-21
CUST-03219,55,49704,Paid Social,Term Life,Control,26,15.0,1,2026-04-13
CUST-03220,53,44690,Paid Social,Whole Life,Control,56,15.0,1,2026-03-10
CUST-03221,46,88729,Paid Social,Accidental Death,Control,32,15.0,1,2026-04-29
CUST-03222,42,34705,Paid Search,Term Life,Variant A,57,15.0,1,2026-02-14
CUST-03223,49,81920,Paid Search,Term Life,Variant A,67,0.0,0,2026-02-26
CUST-03224,45,37972,Paid Search,Accidental Death,Variant A,21,0.0,0,2026-03-18
CUST-03225,54,85588,Paid Search,Term Life,Variant A,68,0.0,0,2026-02-09
CUST-03226,52,65430,Email,Whole Life,Variant A,10,0.0,0,2026-03-22
CUST-03227,29,98340,Paid Search,Term Life,Control,18,0.0,0,2026-03-05
CUST-03228,28,93536,Paid Search,Term Life,Control,21,0.0,0,2026-01-10
CUST-03229,33,100876,Paid Search,Whole Life,Variant A,42,0.0,0,2026-03-15
CUST-03230,53,101520,Paid Search,Whole Life,Variant A,73,0.0,0,2026-03-07
CUST-03231,23,68590,Paid Social,Term Life,Control,17,0.0,0,2026-04-12
CUST-03232,46,36030,Paid Social,Term Life,Control,57,0.0,0,2026-03-26
CUST-03233,46,38686,Paid Search,Whole Life,Variant A,13,0.0,0,2026-03-06
CUST-03234,55,25000,Paid Search,Whole Life,Control,48,0.0,0,2026-01-30
CUST-03235,44,37908,Paid Search,Term Life,Variant A,30,0.0,0,2026-03-23
CUST-03236,25,66720,Paid Search,Whole Life,Variant A,81,15.0,1,2026-02-04
CUST-03237,30,51008,Paid Search,Whole Life,Control,23,0.0,0,2026-02-22
CUST-03238,27,60496,Email,Whole Life,Variant A,52,15.0,1,2026-02-08
CUST-03239,35,77317,Paid Social,Whole Life,Control,85,0.0,0,2026-04-22
CUST-03240,39,57398,Paid Social,Term Life,Control,84,15.0,1,2026-01-22
CUST-03241,28,36954,Paid Social,Whole Life,Control,34,0.0,0,2026-03-08
CUST-03242,59,63669,Paid Social,Whole Life,Variant A,36,0.0,0,2026-03-11
CUST-03243,26,42537,Paid Social,Term Life,Variant A,82,15.0,1,2026-04-10
CUST-03244,58,58230,Paid Social,Term Life,Control,83,0.0,0,2026-03-21
